상담일시,민원분야,질문내용,답변내용
2025-05-19 02:37:35,세무,북구 취득세 감면 문의,북구 취득세 감면 문의에 대한 답변입니다. 담당부서 연결 또는 관련 웹사이트 안내가 필요합니다.
2024-09-08 21:19:44,환경,강남구 음식물 쓰레기 배출,강남구 음식물 쓰레기 배출에 대한 답변입니다. 담당부서 연결 또는 관련 웹사이트 안내가 필요합니다.
2025-03-13 00:36:32,일반행정,종로구 여권 발급 준비물,종로구 여권 발급 준비물에 대한 답변입니다. 담당부서 연결 또는 관련 웹사이트 안내가 필요합니다.
2025-05-11 21:23:43,일반행정,동작구 여권 발급 준비물,동작구 여권 발급 준비물에 대한 답변입니다. 담당부서 연결 또는 관련 웹사이트 안내가 필요합니다.
2025-05-04 02:24:03,일반행정,중구 지원금 신청 마감일,중구 지원금 신청 마감일에 대한 답변입니다. 담당부서 연결 또는 관련 웹사이트 안내가 필요합니다.
2024-12-07 12:41:51,복지,강동구 출산장려금 신청,강동구 출산장려금 신청에 대한 답변입니다. 담당부서 연결 또는 관련 웹사이트 안내가 필요합니다.
2025-03-18 03:52:36,환경,도봉구 음식물 쓰레기 배출,도봉구 음식물 쓰레기 배출에 대한 답변입니다. 담당부서 연결 또는 관련 웹사이트 안내가 필요합니다.
2025-03-22 06:57:09,세무,마포구 자동차세 연납 신청,마포구 자동차세 연납 신청에 대한 답변입니다. 담당부서 연결 또는 관련 웹사이트 안내가 필요합니다.
2024-09-12 07:50:53,일반행정,강서구 구청 업무 시간,강서구 구청 업무 시간에 대한 답변입니다. 담당부서 연결 또는 관련 웹사이트 안내가 필요합니다.
2025-02-22 10:18:10,교통,마포구 지하철 막차 시간,마포구 지하철 막차 시간에 대한 답변입니다. 담당부서 연결 또는 관련 웹사이트 안내가 필요합니다.
2024-11-23 10:31:40,복지,동대문구 어르신 지원 문의,동대문구 어르신 지원 문의에 대한 답변입니다. 담당부서 연결 또는 관련 웹사이트 안내가 필요합니다.
2024-08-27 23:41:06,복지,강남구 기초생활수급자 신청,강남구 기초생활수급자 신청에 대한 답변입니다. 담당부서 연결 또는 관련 웹사이트 안내가 필요합니다.
2024-12-08 19:44:14,일반행정,북구 지원금 신청 마감일,북구 지원금 신청 마감일에 대한 답변입니다. 담당부서 연결 또는 관련 웹사이트 안내가 필요합니다.
2025-07-26 16:43:44,환경,광진구 대형 폐기물 처리,광진구 대형 폐기물 처리에 대한 답변입니다. 담당부서 연결 또는 관련 웹사이트 안내가 필요합니다.
2024-09-19 11:22:15,교통,노원구 따릉이 이용 문의,노원구 따릉이 이용 문의에 대한 답변입니다. 담당부서 연결 또는 관련 웹사이트 안내가 필요합니다.
2025-01-02 09:18:19,복지,은평구 기초생활수급자 신청,은평구 기초생활수급자 신청에 대한 답변입니다. 담당부서 연결 또는 관련 웹사이트 안내가 필요합니다.
2025-01-03 04:53:55,일반행정,영등포구 구청 업무 시간,영등포구 구청 업무 시간에 대한 답변입니다. 담당부서 연결 또는 관련 웹사이트 안내가 필요합니다.
2024-11-30 10:29:15,일반행정,송파구 지원금 신청 마감일,송파구 지원금 신청 마감일에 대한 답변입니다. 담당부서 연결 또는 관련 웹사이트 안내가 필요합니다.
2025-01-24 06:57:05,세무,강북구 자동차세 연납 신청,강북구 자동차세 연납 신청에 대한 답변입니다. 담당부서 연결 또는 관련 웹사이트 안내가 필요합니다.
2025-03-18 21:54:46,환경,광진구 미세먼지 문의,광진구 미세먼지 문의에 대한 답변입니다. 담당부서 연결 또는 관련 웹사이트 안내가 필요합니다.
2025-01-01 02:45:21,세무,용산구 취득세 감면 문의,용산구 취득세 감면 문의에 대한 답변입니다. 담당부서 연결 또는 관련 웹사이트 안내가 필요합니다.
2025-05-13 12:19:26,세무,동구 연말정산 문의,동구 연말정산 문의에 대한 답변입니다. 담당부서 연결 또는 관련 웹사이트 안내가 필요합니다.
2025-01-01 00:45:58,복지,중랑구 어르신 지원 문의,중랑구 어르신 지원 문의에 대한 답변입니다. 담당부서 연결 또는 관련 웹사이트 안내가 필요합니다.
2025-06-06 10:00:33,교통,강남구 불법주정차 신고,강남구 불법주정차 신고에 대한 답변입니다. 담당부서 연결 또는 관련 웹사이트 안내가 필요합니다.
2025-04-15 14:31:50,복지,관악구 장애인 서비스 문의,관악구 장애인 서비스 문의에 대한 답변입니다. 담당부서 연결 또는 관련 웹사이트 안내가 필요합니다.
2024-12-13 15:00:19,교통,양천구 버스 노선 문의,양천구 버스 노선 문의에 대한 답변입니다. 담당부서 연결 또는 관련 웹사이트 안내가 필요합니다.
2025-07-15 15:07:20,복지,관악구 기초생활수급자 신청,관악구 기초생활수급자 신청에 대한 답변입니다. 담당부서 연결 또는 관련 웹사이트 안내가 필요합니다.
2025-08-06 09:07:02,교통,노원구 불법주정차 신고,노원구 불법주정차 신고에 대한 답변입니다. 담당부서 연결 또는 관련 웹사이트 안내가 필요합니다.
2025-08-08 07:21:47,복지,구로구 출산장려금 신청,구로구 출산장려금 신청에 대한 답변입니다. 담당부서 연결 또는 관련 웹사이트 안내가 필요합니다.
2025-01-28 14:18:27,복지,동작구 장애인 서비스 문의,동작구 장애인 서비스 문의에 대한 답변입니다. 담당부서 연결 또는 관련 웹사이트 안내가 필요합니다.
2025-05-05 16:36:44,복지,서초구 출산장려금 신청,서초구 출산장려금 신청에 대한 답변입니다. 담당부서 연결 또는 관련 웹사이트 안내가 필요합니다.
2025-01-31 01:25:04,복지,북구 기초생활수급자 신청,북구 기초생활수급자 신청에 대한 답변입니다. 담당부서 연결 또는 관련 웹사이트 안내가 필요합니다.
2024-12-27 17:01:17,환경,중구 분리수거 방법,중구 분리수거 방법에 대한 답변입니다. 담당부서 연결 또는 관련 웹사이트 안내가 필요합니다.
2025-01-29 15:46:16,세무,구로구 취득세 감면 문의,구로구 취득세 감면 문의에 대한 답변입니다. 담당부서 연결 또는 관련 웹사이트 안내가 필요합니다.
2025-01-21 10:11:07,일반행정,북구 주민등록등본 발급,북구 주민등록등본 발급에 대한 답변입니다. 담당부서 연결 또는 관련 웹사이트 안내가 필요합니다.
2025-07-04 23:22:27,복지,금천구 출산장려금 신청,금천구 출산장려금 신청에 대한 답변입니다. 담당부서 연결 또는 관련 웹사이트 안내가 필요합니다.
2025-02-10 12:36:01,교통,송파구 지하철 막차 시간,송파구 지하철 막차 시간에 대한 답변입니다. 담당부서 연결 또는 관련 웹사이트 안내가 필요합니다.
2025-03-31 16:11:06,세무,노원구 지방세 환급금 조회,노원구 지방세 환급금 조회에 대한 답변입니다. 담당부서 연결 또는 관련 웹사이트 안내가 필요합니다.
2025-06-15 12:57:58,환경,강서구 대형 폐기물 처리,강서구 대형 폐기물 처리에 대한 답변입니다. 담당부서 연결 또는 관련 웹사이트 안내가 필요합니다.
2025-04-22 16:10:57,환경,강동구 대형 폐기물 처리,강동구 대형 폐기물 처리에 대한 답변입니다. 담당부서 연결 또는 관련 웹사이트 안내가 필요합니다.
2024-09-20 18:48:20,주택,마포구 전세보증금 반환보증,마포구 전세보증금 반환보증에 대한 답변입니다. 담당부서 연결 또는 관련 웹사이트 안내가 필요합니다.
2024-09-22 04:17:31,세무,강서구 지방세 환급금 조회,강서구 지방세 환급금 조회에 대한 답변입니다. 담당부서 연결 또는 관련 웹사이트 안내가 필요합니다.
2024-09-29 04:03:02,복지,동작구 기초생활수급자 신청,동작구 기초생활수급자 신청에 대한 답변입니다. 담당부서 연결 또는 관련 웹사이트 안내가 필요합니다.
2024-09-17 01:41:02,교통,강북구 지하철 막차 시간,강북구 지하철 막차 시간에 대한 답변입니다. 담당부서 연결 또는 관련 웹사이트 안내가 필요합니다.
2025-03-16 14:29:54,일반행정,금천구 지원금 신청 마감일,금천구 지원금 신청 마감일에 대한 답변입니다. 담당부서 연결 또는 관련 웹사이트 안내가 필요합니다.
2025-07-01 18:33:54,교통,구로구 지하철 막차 시간,구로구 지하철 막차 시간에 대한 답변입니다. 담당부서 연결 또는 관련 웹사이트 안내가 필요합니다.
2024-10-30 17:51:18,일반행정,영등포구 구청 업무 시간,영등포구 구청 업무 시간에 대한 답변입니다. 담당부서 연결 또는 관련 웹사이트 안내가 필요합니다.
2025-02-03 15:42:09,복지,도봉구 어르신 지원 문의,도봉구 어르신 지원 문의에 대한 답변입니다. 담당부서 연결 또는 관련 웹사이트 안내가 필요합니다.
2025-06-27 06:35:09,환경,동작구 분리수거 방법,동작구 분리수거 방법에 대한 답변입니다. 담당부서 연결 또는 관련 웹사이트 안내가 필요합니다.
2024-10-10 18:49:44,세무,동구 취득세 감면 문의,동구 취득세 감면 문의에 대한 답변입니다. 담당부서 연결 또는 관련 웹사이트 안내가 필요합니다.
2025-07-07 08:14:00,교통,종로구 지하철 막차 시간,종로구 지하철 막차 시간에 대한 답변입니다. 담당부서 연결 또는 관련 웹사이트 안내가 필요합니다.
2024-11-13 17:53:31,세무,강서구 취득세 감면 문의,강서구 취득세 감면 문의에 대한 답변입니다. 담당부서 연결 또는 관련 웹사이트 안내가 필요합니다.
2024-11-12 01:53:38,주택,성동구 공공임대주택 입주,성동구 공공임대주택 입주에 대한 답변입니다. 담당부서 연결 또는 관련 웹사이트 안내가 필요합니다.
2024-11-15 15:09:21,주택,도봉구 주택 수리 지원,도봉구 주택 수리 지원에 대한 답변입니다. 담당부서 연결 또는 관련 웹사이트 안내가 필요합니다.
2025-07-23 02:48:04,환경,강남구 분리수거 방법,강남구 분리수거 방법에 대한 답변입니다. 담당부서 연결 또는 관련 웹사이트 안내가 필요합니다.
2025-04-28 09:41:41,주택,구로구 주택 수리 지원,구로구 주택 수리 지원에 대한 답변입니다. 담당부서 연결 또는 관련 웹사이트 안내가 필요합니다.
2024-11-27 02:00:53,일반행정,은평구 지원금 신청 마감일,은평구 지원금 신청 마감일에 대한 답변입니다. 담당부서 연결 또는 관련 웹사이트 안내가 필요합니다.
2025-02-01 06:29:49,환경,구로구 대형 폐기물 처리,구로구 대형 폐기물 처리에 대한 답변입니다. 담당부서 연결 또는 관련 웹사이트 안내가 필요합니다.
2025-03-02 07:59:07,일반행정,중랑구 주민등록등본 발급,중랑구 주민등록등본 발급에 대한 답변입니다. 담당부서 연결 또는 관련 웹사이트 안내가 필요합니다.
2025-06-01 05:26:31,세무,중랑구 연말정산 문의,중랑구 연말정산 문의에 대한 답변입니다. 담당부서 연결 또는 관련 웹사이트 안내가 필요합니다.
2025-02-10 15:32:51,일반행정,성동구 여권 발급 준비물,성동구 여권 발급 준비물에 대한 답변입니다. 담당부서 연결 또는 관련 웹사이트 안내가 필요합니다.
2025-03-04 18:19:36,세무,은평구 취득세 감면 문의,은평구 취득세 감면 문의에 대한 답변입니다. 담당부서 연결 또는 관련 웹사이트 안내가 필요합니다.
2025-07-26 07:07:14,교통,동구 따릉이 이용 문의,동구 따릉이 이용 문의에 대한 답변입니다. 담당부서 연결 또는 관련 웹사이트 안내가 필요합니다.
2024-09-09 15:43:46,세무,북구 지방세 환급금 조회,북구 지방세 환급금 조회에 대한 답변입니다. 담당부서 연결 또는 관련 웹사이트 안내가 필요합니다.
2025-07-09 18:14:45,복지,송파구 어르신 지원 문의,송파구 어르신 지원 문의에 대한 답변입니다. 담당부서 연결 또는 관련 웹사이트 안내가 필요합니다.
2024-10-18 03:07:54,주택,종로구 주택 수리 지원,종로구 주택 수리 지원에 대한 답변입니다. 담당부서 연결 또는 관련 웹사이트 안내가 필요합니다.
